mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0219430923461914,0.00090567853221001,0.010646390914917,0.00023871286349994,80,0.32,rbf,"{'C': 80, 'gamma': 0.32, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0203531357804464,21
0.0222853183746338,0.000825491387780702,0.0109072208404541,8.5523027448591E-05,80,0.33,rbf,"{'C': 80, 'gamma': 0.33, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0203531357804464,21
0.0202023983001709,0.000127128846403452,0.00992293357849121,0.000357502769206727,10,0.18,rbf,"{'C': 10, 'gamma': 0.18, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.971428571428571,0.957142857142857,0.91304347826087,0.942608695652174,0.0205574111332588,43
0.0207390785217285,0.000247647249968155,0.00999212265014648,0.000242589609625359,10,0.21,rbf,"{'C': 10, 'gamma': 0.21, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.942857142857143,0.971428571428571,0.91304347826087,0.942608695652174,0.0205574111332588,44
0.020615291595459,0.000203143788868437,0.0101598739624023,0.000176375844814318,10,0.22,rbf,"{'C': 10, 'gamma': 0.22, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.942857142857143,0.971428571428571,0.91304347826087,0.942608695652174,0.0205574111332588,44
0.0211303234100342,0.000318844538663104,0.0107651233673096,0.000127943629080055,10,0.3,rbf,"{'C': 10, 'gamma': 0.3, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.957142857142857,0.927536231884058,0.939792960662526,0.0168063919170923,46
0.0210938930511475,0.000258558563647781,0.0109675884246826,0.000135120338482363,10,0.34,rbf,"{'C': 10, 'gamma': 0.34, 'kernel': 'rbf'}",0.914285714285714,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.939792960662526,0.0190810760265801,46
0.0212336540222168,0.000392436737857711,0.0109726905822754,0.000213935551096109,10,0.35,rbf,"{'C': 10, 'gamma': 0.35, 'kernel': 'rbf'}",0.914285714285714,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.939792960662526,0.0190810760265801,46
0.0218646049499512,0.000930884272549072,0.0117476463317871,0.000663220586615536,10,0.36,rbf,"{'C': 10, 'gamma': 0.36, 'kernel': 'rbf'}",0.914285714285714,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.939792960662526,0.0190810760265801,46
0.0215784072875977,0.000371372877099256,0.0108840942382813,0.00014108139346751,50,0.35,rbf,"{'C': 50, 'gamma': 0.35, 'kernel': 'rbf'}",0.914285714285714,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.939792960662526,0.0190810760265801,46
0.0218756675720215,0.00103649782126005,0.0109652042388916,0.000138190386590662,50,0.36,rbf,"{'C': 50, 'gamma': 0.36, 'kernel': 'rbf'}",0.914285714285714,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.939792960662526,0.0190810760265801,46
0.0215699672698975,0.00057133391816945,0.0110813140869141,0.000313354314012053,60,0.34,rbf,"{'C': 60, 'gamma': 0.34, 'kernel': 'rbf'}",0.914285714285714,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.939792960662526,0.0190810760265801,46
